,Unnamed: 0,precos,tamanhos,quartos,banheiros,vagas,bairros_preco_medio
3790,3790,295000.0,160.0,3.0,2.0,2.0,387596.36363636365
3791,3791,89900.0,54.0,2.0,1.0,1.0,224454.2857142857
3792,3792,240000.0,220.0,3.0,1.0,1.0,441473.5294117647
3793,3793,370000.0,484.0,3.0,2.0,1.0,487326.27906976745
3794,3794,250000.0,80.0,3.0,2.0,2.0,296666.6666666667
3795,3795,220000.0,249.0,3.0,1.0,2.0,487326.27906976745
3796,3796,349000.0,242.0,3.0,2.0,3.0,441473.5294117647
3797,3797,1500000.0,375.0,3.0,5.0,2.0,15386907.076124568
3798,3798,1050000.0,260.0,3.0,3.0,2.0,1020000.0
3799,3799,550000.0,280.0,3.0,3.0,2.0,698659.0476190476
3800,3800,2100000.0,600.0,4.0,6.0,4.0,15386907.076124568
3801,3801,2200000.0,520.0,4.0,6.0,3.0,15386907.076124568
3802,3802,1800000.0,396.0,3.0,4.0,2.9384615384615387,15386907.076124568
3803,3803,2000000.0,360.0,3.0,4.0,2.0,15386907.076124568
3804,3804,1800000.0,315.0,3.0,5.0,3.0,15386907.076124568
3805,3805,2100000.0,527.0,3.0,7.0,5.0,15386907.076124568
3806,3806,1500000.0,280.0,3.0,5.0,3.0,15386907.076124568
3807,3807,1400000.0,364.0,3.0,4.0,4.0,15386907.076124568
3808,3808,1750000.0,250.0,3.0,4.0,2.0,15386907.076124568
3809,3809,2000000.0,372.0,3.0,5.0,3.0,15386907.076124568
3810,3810,550000.0,300.0,4.0,5.0,4.0,15386907.076124568
3812,3812,1300000.0,360.0,3.0,4.0,2.0,15386907.076124568
3813,3813,600000.0,333.0,3.0,3.0,2.0,15386907.076124568
3814,3814,1950000.0,590.0,3.0,5.0,3.0,15386907.076124568
3815,3815,1500000.0,525.0,4.0,5.0,3.0,15386907.076124568
3817,3817,1200000.0,233.0,3.0,5.0,2.0,15386907.076124568
3818,3818,2450000.0,900.0,4.0,5.0,2.0,15386907.076124568
3819,3819,1500000.0,450.0,3.0,5.0,2.0,15386907.076124568
3820,3820,2600000.0,460.0,4.0,6.0,3.0,15386907.076124568
3821,3821,1850000.0,460.0,4.0,5.0,3.0,15386907.076124568
3822,3822,650000.0,546.0,3.0,3.0,1.0,12340443.529411765
3823,3823,2200000.0,450.0,2.0,4.0,2.0,15386907.076124568
3824,3824,1290000.0,307.0,3.0,4.0,3.0,15386907.076124568
3825,3825,1300000.0,300.0,3.0,3.0,4.0,15386907.076124568
3826,3826,1290000.0,177.0,3.0,4.0,3.0,15386907.076124568
3827,3827,795000.0,170.0,3.0,2.0,2.0,15386907.076124568
3828,3828,1590000.0,363.0,3.0,5.0,4.0,15386907.076124568
3829,3829,560000.0,180.0,3.0,4.0,2.0,516538.19444444444
3830,3830,1400000.0,450.0,4.0,5.0,3.0,1321505.0
3831,3831,1700000.0,521.0,3.0,6.0,3.0,1633333.3333333333
3832,3832,1850000.0,360.0,3.0,5.0,2.0,2285020.649350649
3833,3833,1850000.0,360.0,3.0,5.0,2.0,2285020.649350649
3834,3834,1700000.0,360.0,4.0,3.0,2.0,1621261.4285714286
3835,3835,780000.0,432.0,3.0,1.0,7.0,640750.0
3836,3836,750000.0,360.0,3.0,2.0,4.0,429783.1935483871
3837,3837,520000.0,181.0,3.0,2.0,3.0,362008.5714285714
3838,3838,890000.0,280.0,3.0,3.56,2.0,986906.7307692308
3839,3839,990000.0,450.0,3.0,3.0,2.0,1286197.4576271186
3841,3841,890000.0,280.0,3.0,3.0,2.0,986906.7307692308
3842,3842,2100000.0,450.0,3.0,5.0,2.0,2285020.649350649
3843,3843,600000.0,270.0,3.0,3.0,4.0,521000.0
3844,3844,550000.0,242.0,4.0,4.0,3.0,986906.7307692308
3845,3845,800000.0,260.0,3.0,1.0,2.0,902439.8648648649
3846,3846,1200000.0,280.0,4.0,4.0,4.0,986906.7307692308
3848,3848,2200000.0,360.0,4.0,5.0,3.0,2081936.3636363635
3849,3849,700000.0,300.0,3.0,1.0,2.0,521000.0
3850,3850,590000.0,308.0,3.0,2.0,3.0,120463200.0
3851,3851,260000.0,200.0,3.0,1.0,3.0,464769.67647058825
3852,3852,1325000.0,300.0,3.0,2.0,2.0,1286197.4576271186
3853,3853,1100000.0,728.0,4.0,6.0,4.0,902439.8648648649
3854,3854,750000.0,300.0,3.0,2.0,2.0,622106.0416666666
3855,3855,400000.0,147.0,3.0,2.0,4.0,591760.4255319149
3856,3856,650000.0,400.0,3.0,2.0,5.0,591760.4255319149
3857,3857,650000.0,1159.0,6.0,5.0,3.6956521739130435,468388.48484848486
3859,3859,2500000.0,560.0,3.0,5.0,4.0,2032942.75
3860,3860,2800000.0,525.0,4.0,6.0,3.0,2550807.9487179485
3861,3861,2850000.0,450.0,4.0,5.0,2.0,3575376.61971831
3862,3862,2600000.0,500.0,5.0,7.0,4.0,2032942.75
3863,3863,340000.0,150.0,3.0,3.0,2.0,396190.0
3864,3864,2100000.0,360.0,4.0,6.0,4.0,1661060.0
3865,3865,350000.0,250.0,2.0,2.0,2.0,359570.0
3866,3866,1200000.0,360.0,3.0,3.0,1.0,1661060.0
3867,3867,1450000.0,360.0,3.0,4.0,2.0,1661060.0
3868,3868,750000.0,300.0,3.0,2.0,2.0,622106.0416666666
3869,3869,1690000.0,360.0,3.0,5.0,2.0,1661060.0
3870,3870,850000.0,270.0,2.0,3.0,4.0,779855.1063829787
3871,3871,1350000.0,360.0,3.0,5.0,2.0,1661060.0
3872,3872,1500000.0,450.0,4.0,6.0,3.0,1888303.3333333333
3874,3874,800000.0,484.0,4.0,5.0,3.0,1888303.3333333333
3875,3875,750000.0,250.0,3.0,3.0,3.0,2516347.5675675673
3876,3876,980000.0,300.0,3.0,3.0,3.0,2516347.5675675673
3877,3877,850000.0,300.0,3.0,5.0,3.0,2516347.5675675673
3878,3878,180000.0,215.0,3.0,2.0,3.0,520996.43209876545
3879,3879,450000.0,300.0,3.0,3.0,2.0,420000.0
3880,3880,390000.0,96.0,2.0,2.0,2.0,249686.66666666666
3881,3881,191199.0,333.0,3.0,1.4782608695652173,4.0,284449.125
3882,3882,2300000.0,600.0,3.0,5.0,4.0,15386907.076124568
3883,3883,1950000.0,527.0,3.0,4.0,4.0,15386907.076124568
3884,3884,500000.0,536.0,5.0,3.0,2.0,12340443.529411765
3885,3885,390000.0,440.0,2.0,2.0,5.0,12340443.529411765
3886,3886,1050000.0,360.0,3.0,5.0,2.0,1127828.611111111
3887,3887,300000.0,126.0,2.0,1.0,1.0,379047.125
3888,3888,310000.0,100.0,4.0,2.0,2.0,15386907.076124568
3889,3889,2100000.0,420.0,3.0,5.0,3.0,15386907.076124568
3890,3890,415000.0,132.0,3.0,2.0,1.9333333333333333,333898.0
3891,3891,330000.0,282.0,3.0,4.0,3.0,243346.73333333334
3892,3892,270000.0,180.0,3.0,2.0,2.0,343599.23076923075
3893,3893,1200000.0,968.0,2.0,6.0,10.0,488356.0
3894,3894,430000.0,242.0,4.0,3.0,2.0,986906.7307692308
3895,3895,300000.0,429.0,3.0,1.0,5.0,288497.0
3896,3896,1350000.0,350.0,3.0,3.788732394366197,2.816901408450704,1127828.611111111
3897,3897,800000.0,260.0,3.0,4.0,1.8333333333333333,733070.0
3898,3898,540000.0,235.0,3.0,1.0,7.0,12340443.529411765
3899,3899,400000.0,390.0,2.0,1.0,3.0,12340443.529411765
3900,3900,2300000.0,453.0,3.0,4.0,2.0,15386907.076124568
3901,3901,1590000.0,363.0,3.0,2.0,4.0,15386907.076124568
3902,3902,235000.0,300.0,2.0,2.0,3.0,506066.44444444444
3903,3903,330000.0,250.0,2.0,3.0,3.0,400110.1818181818
3904,3904,850000.0,448.0,3.0,4.0,2.0,779855.1063829787
3905,3905,210000.0,160.0,2.0,1.0,2.0,15386907.076124568
3906,3906,250000.0,160.0,2.0,1.0,1.0,15386907.076124568
3907,3907,2150000.0,468.0,3.0,5.0,3.0,15386907.076124568
3908,3908,240000.0,240.0,3.0,1.0,3.0,379047.125
3909,3909,380000.0,288.0,3.0,1.0,3.0,465320.0
3910,3910,530000.0,180.0,3.0,2.0,2.0,516538.19444444444
3911,3911,410000.0,238.0,3.0,3.0,2.0,452872.0
3912,3912,270000.0,135.0,2.0,1.0,2.0,362237.5
3913,3913,1350000.0,360.0,3.0,1.0,6.0,986906.7307692308
3914,3914,550000.0,230.0,2.0,1.0,3.0,472666.6666666667
3915,3915,350000.0,250.0,3.0,3.0,4.0,337500.0
3916,3916,700000.0,300.0,3.0,2.0,2.0,520996.43209876545
3917,3917,420000.0,144.0,3.0,4.0,1.0,424763.9090909091
3918,3918,1700000.0,300.0,3.0,5.0,3.0,2516347.5675675673
3919,3919,480000.0,200.0,2.0,1.0,2.0,15386907.076124568
3920,3920,350000.0,205.0,2.0,3.0,4.0,15386907.076124568
3921,3921,1500000.0,376.0,3.0,1.0,4.0,15386907.076124568
3922,3922,1500000.0,383.0,9.0,2.0,2.0,1322500.0
3923,3923,250000.0,200.0,2.0,1.0,1.0,302072.14285714284
3924,3924,650000.0,216.0,3.0,3.0,3.0,451861.25
3925,3925,185000.0,200.0,3.0,2.0,2.0,396190.0
3926,3926,2100000.0,678.0,3.6666666666666665,4.0,4.0,2516347.5675675673
3927,3927,2600000.0,3000.0,4.0,7.0,4.0,2516347.5675675673
3928,3928,1245000.0,630.0,5.0,6.0,4.0,1888303.3333333333
3929,3929,2300000.0,530.0,3.0,4.0,6.0,2516347.5675675673
3930,3930,420000.0,290.0,3.0,2.0,2.0,563572.6315789474
3931,3931,280000.0,277.0,3.0,1.0,4.0,550146.1224489796
3932,3932,370000.0,294.0,2.0,2.0,2.0,366273.25
3933,3933,420000.0,360.0,2.0,2.0,2.5161290322580645,424763.9090909091
3934,3934,1300000.0,525.0,3.0,3.0,2.0,1286197.4576271186
3935,3935,260000.0,302.0,2.0,1.0,6.0,379475.3846153846
3936,3936,380000.0,207.0,4.0,2.9305555555555554,1.0,902439.8648648649
3937,3937,630000.0,307.0,3.0,4.0,3.0,420655.45454545453
3938,3938,450000.0,242.0,3.0,1.0,2.0,688650.3333333334
3939,3939,550000.0,242.0,3.0,1.0,4.0,902439.8648648649
3940,3940,380000.0,148.0,3.0,1.0,2.0,425433.46153846156
3941,3941,450000.0,312.0,3.0,3.0,5.0,581092.9411764706
3942,3942,390000.0,311.0,3.0,1.0,2.0,362008.5714285714
3943,3943,480000.0,147.0,3.0,1.0,2.0,425433.46153846156
3944,3944,480000.0,363.0,2.0,2.0,4.0,800000.0
3945,3945,690000.0,360.0,3.0,5.0,6.0,379047.125
3946,3946,81964.0,50.0,2.9263157894736844,3.699619771863118,2.9384615384615387,15386907.076124568
3947,3947,120383.0,50.0,2.0,3.699619771863118,1.0,15386907.076124568
3948,3948,129031.0,50.0,2.0,3.699619771863118,1.0,15386907.076124568
3949,3949,198842.0,50.0,2.0,3.699619771863118,2.0,15386907.076124568
3950,3950,74378.0,50.0,2.0,1.36,2.2857142857142856,209806.77777777778
3951,3951,260000.0,200.0,2.0,2.0,3.0,15386907.076124568
3953,3953,620000.0,190.0,3.0,2.0,2.0,12340443.529411765
3954,3954,1930000.0,373.0,3.0,5.0,4.0,15386907.076124568
3955,3955,1600000.0,364.0,3.0,5.0,2.0,15386907.076124568
3956,3956,1500000.0,364.0,3.0,4.0,2.0,15386907.076124568
3957,3957,190000.0,225.0,1.0,1.0,2.0,15386907.076124568
3958,3958,550000.0,242.0,3.0,3.0,3.0,15386907.076124568
3959,3959,1750000.0,394.0,3.0,5.0,2.0,15386907.076124568
3960,3960,1930000.0,370.0,3.0,5.0,2.0,15386907.076124568
3961,3961,2490000.0,636.0,4.0,5.0,3.0,15386907.076124568
3962,3962,2300000.0,530.0,3.0,4.0,3.0,15386907.076124568
3963,3963,230000.0,150.0,2.0,1.0,1.0,506066.44444444444
3964,3964,200000.0,348.0,3.0,2.0,5.0,520996.43209876545
3965,3965,230000.0,277.0,3.0,2.0,4.0,550146.1224489796
3966,3966,270000.0,200.0,3.0,1.0,2.0,236919.0
3967,3967,599000.0,1159.0,6.0,6.0,6.0,468388.48484848486
3968,3968,125000.0,143.0,2.0,1.0,2.35,236919.0
3969,3969,200000.0,200.0,2.0,1.0,1.0,252048.42105263157
3970,3970,1800000.0,264.0,2.0,3.0,1.0,1277450.0
3971,3971,320000.0,559.0,2.0,1.0,2.0,468388.48484848486
3972,3972,220000.0,432.0,2.0,1.0,9.0,283525.65853658534
3973,3973,350000.0,242.0,3.0,1.0,2.0,331074.0
3974,3974,1160000.0,362.0,4.0,2.0,4.0,1277450.0
3975,3975,2950000.0,1000.0,4.0,6.0,6.0,1323333.3333333333
3976,3976,2300000.0,530.0,3.0,4.0,6.0,2516347.5675675673
3977,3977,500000.0,181.0,3.0,2.0,4.0,622106.0416666666
3978,3978,250000.0,200.0,3.0,1.0,1.0,276453.8461538461
3979,3979,450000.0,242.0,4.0,3.0,2.0,902439.8648648649
3980,3980,550000.0,160.0,3.0,2.0,2.0,1621261.4285714286
3981,3981,320000.0,188.0,2.0,2.0,2.0,186666.66666666666
3982,3982,280000.0,125.0,2.0,1.0,1.0,328831.45454545453
3983,3983,530000.0,180.0,3.0,2.0,2.0,516538.19444444444
3984,3984,800000.0,400.0,3.0,3.0,4.0,1286197.4576271186
3985,3985,1200000.0,504.0,3.0,4.0,4.0,688650.3333333334
3986,3986,330000.0,183.0,2.0,1.0,3.0,986906.7307692308
3987,3987,350000.0,250.0,3.0,3.0,2.0,452872.0
3988,3988,600000.0,300.0,2.0,2.0,2.0,1127828.611111111
3989,3989,50416.0,50.0,1.0,1.475,1.0,224029.3777777778
3990,3990,168888.0,50.0,2.0,1.6,6.666666666666667,252777.33333333334
3991,3991,62081.0,50.0,1.0,1.475,1.0,224029.3777777778
3992,3992,77622.0,50.0,1.0,1.64,1.0,304053.6923076923
3993,3993,65921.0,50.0,1.0,1.6551724137931034,1.0,243346.73333333334
3994,3994,61483.0,50.0,1.0,1.1538461538461537,1.0,170370.46666666667
3995,3995,250000.0,138.0,2.0,1.0,2.0,581092.9411764706
3996,3996,630000.0,290.0,3.0,3.0,3.0,464769.67647058825
3997,3997,220000.0,125.0,2.0,1.0,2.0,224029.3777777778
3998,3998,450000.0,220.0,3.0,3.0,3.0,487087.1219512195
3999,3999,450000.0,192.0,3.0,2.0,2.6,330666.6666666667
4000,4000,750000.0,460.0,4.0,5.0,4.0,618234.7619047619
4001,4001,450000.0,250.0,3.0,2.0,3.0,420655.45454545453
4002,4002,320000.0,198.0,3.0,2.0,2.0,374716.6666666667
4003,4003,380000.0,363.0,3.0,1.0,2.0,243346.73333333334
4004,4004,1000000.0,1000.0,4.0,1.0,6.0,688650.3333333334
4005,4005,380000.0,440.0,3.0,3.0,6.0,312653.75
4006,4006,250000.0,275.0,3.0,2.0,3.0,262710.0
4007,4007,250000.0,125.0,3.0,1.0,1.0,262710.0
4008,4008,280000.0,125.0,2.0,1.0,1.0,328831.45454545453
4009,4009,425000.0,168.0,3.0,2.0,2.0,379047.125
4010,4010,550000.0,242.0,3.0,2.0,4.0,465320.0
4011,4011,460000.0,308.0,3.0,3.0,2.0,465320.0
4012,4012,53777.0,50.0,1.0,1.475,1.0,224029.3777777778
4013,4013,590000.0,400.0,3.0,3.0,4.0,1165876.6147859923
4014,4014,290000.0,150.0,2.0,1.0,2.0,420655.45454545453
4015,4015,250000.0,200.0,2.0,2.0,3.0,243346.73333333334
4016,4016,970000.0,720.0,3.0,3.0,2.8125,521000.0
4017,4017,530000.0,180.0,3.0,3.0,2.0,516538.19444444444
4018,4018,1050000.0,384.0,3.0,4.0,2.0,1127828.611111111
4019,4019,350000.0,250.0,3.0,3.0,2.0,452872.0
4020,4020,530000.0,180.0,3.0,2.0,2.0,516538.19444444444
4021,4021,800000.0,400.0,3.0,3.0,4.0,1286197.4576271186
4022,4022,650000.0,300.0,3.0,3.0,1.0,487087.1219512195
4023,4023,780000.0,312.0,3.0,3.0,2.0,618234.7619047619
4024,4024,435000.0,264.0,3.0,3.0,4.0,339481.6666666667
4025,4025,2300000.0,420.0,3.0,3.0,2.0,15386907.076124568
4026,4026,2380000.0,420.0,3.0,4.0,4.0,15386907.076124568
4027,4027,280000.0,300.0,3.0,1.0,2.0,15386907.076124568
4028,4028,850000.0,360.0,3.0,5.0,2.0,15386907.076124568
4029,4029,1850000.0,360.0,3.0,5.0,4.0,15386907.076124568
4030,4030,2200000.0,420.0,3.0,4.0,4.0,15386907.076124568
4031,4031,1850000.0,364.0,3.0,4.0,4.0,15386907.076124568
4032,4032,300000.0,300.0,3.0,1.0,2.0,500000.0
4033,4033,1490000.0,563.0,3.0,5.0,4.0,1127828.611111111
4034,4034,1200000.0,481.0,4.0,4.0,8.0,986906.7307692308
4035,4035,1800000.0,360.0,3.0,4.0,4.0,1621261.4285714286
4036,4036,330000.0,259.0,3.0,3.0,4.0,407702.85714285716
4037,4037,190000.0,126.0,2.0,1.0,1.0,400110.1818181818
4038,4038,129948.0,50.0,2.0,1.6666666666666667,2.5,240259.5
4039,4039,100741.0,50.0,2.0,1.0,1.0,124703.83333333333
4040,4040,57891.0,50.0,1.9565217391304348,1.2916666666666667,1.8235294117647058,181915.88
4041,4041,480000.0,484.0,3.0,1.0,6.0,487177.2727272727
4042,4042,490000.0,340.0,3.0,2.0,3.0,622106.0416666666
4043,4043,400000.0,225.0,3.0,1.0,2.0,563572.6315789474
4044,4044,540000.0,275.0,3.0,3.0,2.0,400110.1818181818
4045,4045,495000.0,300.0,2.0,1.0,4.0,520996.43209876545
4046,4046,550000.0,250.0,3.0,4.0,2.0,400110.1818181818
4047,4047,340000.0,200.0,3.0,2.0,2.0,415415.11627906974
4048,4048,325000.0,260.0,2.0,1.0,2.0,415415.11627906974
4049,4049,250000.0,200.0,3.0,2.0,2.0,347615.3846153846
4050,4050,460000.0,385.0,3.0,2.0,3.0,550146.1224489796
4051,4051,390000.0,142.0,3.0,3.0,2.0,449892.85714285716
4052,4052,680000.0,504.0,3.0,2.0,4.0,506066.44444444444
4053,4053,280000.0,138.0,3.0,2.0,2.0,400110.1818181818
4054,4054,890000.0,340.0,3.0,5.0,4.0,550146.1224489796
4055,4055,280000.0,176.0,2.0,1.0,2.0,236919.0
4056,4056,700000.0,360.0,4.0,4.0,4.0,550146.1224489796
4057,4057,240000.0,135.0,2.0,1.0,2.0,343874.5833333333
4058,4058,340000.0,200.0,2.0,3.0,2.0,359570.0
4059,4059,600000.0,360.0,4.0,3.0,2.0,622106.0416666666
4060,4060,590000.0,300.0,3.0,4.0,3.0,520996.43209876545
4061,4061,510000.0,182.0,3.0,2.0,2.0,506066.44444444444
4062,4062,550000.0,250.0,3.0,4.0,2.0,400110.1818181818
4064,4064,290000.0,180.0,3.0,2.0,3.0,283525.65853658534
4065,4065,700000.0,360.0,4.0,4.0,4.0,550146.1224489796
4066,4066,280000.0,138.0,3.0,2.0,2.0,400110.1818181818
4067,4067,350000.0,242.0,2.0,2.0,5.0,236919.0
4068,4068,345000.0,200.0,3.0,2.0,3.0,329285.71428571426
4069,4069,280000.0,182.0,2.0,2.0,1.875,331074.0
4070,4070,1300000.0,350.0,3.0,5.0,3.0,1127162.7272727273
4071,4071,240000.0,135.0,2.0,1.0,2.0,343874.5833333333
4072,4072,435000.0,218.0,3.0,2.0,2.0,451861.25
4073,4073,350000.0,124.0,3.0,3.0,2.0,779855.1063829787
4074,4074,450000.0,138.0,3.0,2.0,2.0,550146.1224489796
4075,4075,480000.0,200.0,3.0,2.0,2.0,469600.0
4076,4076,340000.0,200.0,2.0,3.0,2.0,359570.0
4077,4077,600000.0,360.0,4.0,3.0,2.0,622106.0416666666
4078,4078,950000.0,200.0,3.0,4.0,4.0,779855.1063829787
4079,4079,2250000.0,450.0,3.0,4.0,2.0,3575376.61971831
4080,4080,510000.0,182.0,3.0,2.0,2.0,506066.44444444444
4081,4081,1100000.0,324.0,3.0,4.0,4.0,836100.0
4082,4082,850000.0,314.0,4.0,3.0,2.0,622106.0416666666
4083,4083,2900000.0,560.0,3.0,4.0,4.0,2032942.75
4084,4084,580000.0,242.0,4.0,3.0,4.0,591760.4255319149
4085,4085,2900000.0,450.0,4.0,5.0,4.0,3575376.61971831
4086,4086,450000.0,125.0,2.0,3.0,2.0,550146.1224489796
4087,4087,520000.0,300.0,4.0,3.0,2.0,563572.6315789474
4088,4088,310000.0,128.0,2.0,1.0,2.0,267588.5714285714
4089,4089,550000.0,250.0,3.0,4.0,2.0,400110.1818181818
4090,4090,660000.0,200.0,3.0,3.0,2.0,520996.43209876545
4091,4091,700000.0,300.0,3.0,3.0,3.0,700000.0
4092,4092,1200000.0,323.0,4.0,4.0,5.0,834500.0
4093,4093,550000.0,395.0,2.0,1.0,2.0,834500.0
4094,4094,1190000.0,220.0,3.0,4.0,4.0,872931.6666666666
4095,4095,700000.0,360.0,2.0,2.0,1.0,655800.0
4096,4096,245000.0,60.0,2.0,1.0,2.0,245000.0
4097,4097,900000.0,192.0,3.0,3.0,2.0,834500.0
4099,4099,507000.0,60.0,2.0,3.0,1.0,834500.0
4100,4100,265000.0,178.0,2.0,1.0,1.0,487326.27906976745
4101,4101,520000.0,182.0,3.0,2.0,2.533333333333333,441473.5294117647
4102,4102,350000.0,430.0,2.0,3.0,4.0,487326.27906976745
4103,4103,1400000.0,600.0,3.0,5.0,2.0,1165000.0
4104,4104,920000.0,460.0,4.0,5.0,3.0,1165000.0
4105,4105,1200000.0,360.0,3.0,3.0,2.0,1165000.0
4106,4106,950000.0,450.0,3.0,4.0,2.0,1165000.0
4107,4107,880000.0,500.0,3.0,5.0,3.0,1165000.0
4108,4108,1300000.0,400.0,3.0,5.0,3.0,1165000.0
4109,4109,1350000.0,450.0,3.0,4.0,3.0,1165000.0
4110,4110,1100000.0,600.0,4.0,5.0,4.0,1165000.0
4111,4111,1050000.0,540.0,3.0,5.0,4.0,1165000.0
4112,4112,1500000.0,360.0,3.0,5.0,4.0,1165000.0
4113,4113,1190000.0,339.0,3.0,4.0,4.0,872931.6666666666
4114,4114,795000.0,189.0,3.0,4.0,2.0,872931.6666666666
4115,4115,419900.0,124.0,3.0,2.0,2.0,374475.0
4116,4116,689000.0,155.0,3.0,4.0,2.0,872931.6666666666
4117,4117,514000.0,322.0,4.0,2.0,9.0,511750.0
4119,4119,700000.0,336.0,4.0,2.0,1.0,655800.0
4120,4120,250000.0,330.0,3.0,2.0,4.444444444444445,246000.0
4121,4121,210000.0,192.0,3.0,2.0,2.753846153846154,12340443.529411765
4122,4122,600000.0,543.0,3.0,4.0,3.0,12340443.529411765
4123,4123,451000.0,288.0,3.0,4.0,2.0,12340443.529411765
4124,4124,1400000.0,360.0,3.0,5.0,2.0,15386907.076124568
4125,4125,210000.0,192.0,3.0,2.0,2.753846153846154,12340443.529411765
4126,4126,260000.0,165.0,3.0,2.0,2.0,209806.77777777778
4127,4127,740000.0,158.0,3.0,3.0,2.0,15386907.076124568
4128,4128,550000.0,205.0,2.0,3.0,3.0,15386907.076124568
4129,4129,1750000.0,412.0,3.0,2.0,4.0,15386907.076124568
4130,4130,600000.0,543.0,3.0,4.0,3.0,12340443.529411765
4131,4131,451000.0,288.0,3.0,4.0,2.0,12340443.529411765
4132,4132,277999.0,150.0,2.0,1.0,2.0,15386907.076124568
4133,4133,250000.0,127.0,2.0,2.0,2.0,209806.77777777778
4134,4134,80000.0,148.0,3.0,1.0,1.0,209806.77777777778
4135,4135,600000.0,242.0,3.1232876712328768,2.9305555555555554,3.3333333333333335,902439.8648648649
4136,4136,260000.0,220.0,3.0,2.0,1.0,333898.0
4137,4137,450000.0,450.0,3.0,2.0,2.0,902439.8648648649
4138,4138,460000.0,242.0,3.0,2.0,2.0,465320.0
4139,4139,400000.0,142.0,3.0,2.0,2.0,420655.45454545453
4140,4140,615000.0,242.0,3.0,2.0,3.0,902439.8648648649
4141,4141,380000.0,207.0,2.0,2.0,2.0,902439.8648648649
4142,4142,490000.0,169.0,3.0,2.0,2.0,379047.125
4143,4143,630000.0,255.0,3.0,3.0,2.0,487087.1219512195
4144,4144,1200000.0,363.0,4.0,2.0,4.0,986906.7307692308
4145,4145,400000.0,160.0,3.0,2.0,2.0,281556.55555555556
4146,4146,1200000.0,250.0,3.0,5.0,4.0,2285020.649350649
4147,4147,470000.0,125.0,2.0,2.0,2.0,425433.46153846156
4148,4148,1100000.0,350.0,3.0,3.0,3.0,902439.8648648649
4149,4149,2200000.0,62662.0,3.453333333333333,4.77027027027027,3.2753623188405796,2285020.649350649
4150,4150,570000.0,242.0,3.0,3.0,2.0,425433.46153846156
4151,4151,550000.0,188.0,3.0,2.0,1.0,640686.0
4152,4152,750000.0,374.0,3.0,3.0,3.0,902439.8648648649
4153,4153,450000.0,252.0,3.0,3.0,4.0,369431.2
4154,4154,870000.0,400.0,3.0,2.0,6.0,1085000.0
4155,4155,460000.0,242.0,3.0,2.0,2.0,465320.0
4156,4156,379000.0,144.0,3.0,2.0,2.0,379047.125
4157,4157,350000.0,250.0,3.0,2.0,2.0,1621261.4285714286
4158,4158,400000.0,142.0,3.0,2.0,2.0,420655.45454545453
4159,4159,250000.0,180.0,1.0,1.0,3.0,537031.1111111111
4160,4160,600000.0,180.0,3.0,2.0,4.0,516538.19444444444
4161,4161,420000.0,250.0,2.0,2.0,2.0,487087.1219512195
4162,4162,650000.0,400.0,4.0,4.0,2.0,362008.5714285714
4163,4163,1180000.0,412.0,3.0,2.0,2.0,876138.1818181818
4164,4164,215000.0,300.0,2.0,1.0,1.0,487890.0
4165,4165,550000.0,300.0,2.0,1.0,3.0,698659.0476190476
4166,4166,490000.0,335.0,3.0,2.0,2.0,494500.0
4167,4167,690000.0,195.0,3.0,3.0,3.0,401152.5
4168,4168,870000.0,400.0,3.0,2.0,6.0,1085000.0
4169,4169,600000.0,360.0,3.0,3.0,5.0,379047.125
4170,4170,615000.0,242.0,3.0,2.0,3.0,902439.8648648649
4171,4171,380000.0,207.0,2.0,2.0,2.0,902439.8648648649
4172,4172,490000.0,169.0,3.0,2.0,2.0,379047.125
4173,4173,630000.0,255.0,3.0,3.0,2.0,487087.1219512195
4174,4174,430000.0,132.0,2.0,1.0,2.0,521000.0
4175,4175,694000.0,242.0,3.0,3.0,1.0,733070.0
4176,4176,328600.0,117.0,3.0,4.0,1.0,320168.0
4177,4177,350000.0,150.0,3.0,2.0,2.0,369431.2
4178,4178,545000.0,440.0,2.0,1.0,3.014705882352941,465320.0
4179,4179,1500000.0,1432.0,3.0,3.0,2.0,800000.0
4180,4180,690000.0,242.0,3.0,5.0,2.0,635683.8
4181,4181,415000.0,302.0,2.0,2.0,6.0,465320.0
4182,4182,300000.0,138.0,3.0,2.0,2.0,307500.0
4183,4183,1850000.0,1253.4342105263158,3.0,4.0,3.0,2285020.649350649
4184,4184,535000.0,180.0,3.0,2.0,2.0,516538.19444444444
4185,4185,400000.0,200.0,2.0,1.0,2.0,429783.1935483871
4186,4186,450000.0,157.0,2.0,2.0,2.0,516538.19444444444
4187,4187,695000.0,242.0,3.0,3.0,4.0,902439.8648648649
4188,4188,680000.0,550.0,4.0,4.0,4.0,379047.125
4189,4189,379000.0,144.0,2.0,2.0,2.0,379047.125
4190,4190,2680000.0,1000.0,3.0,4.0,2.0,849839.4
4191,4191,690299.0,242.0,3.0,5.0,4.0,635683.8
4192,4192,470000.0,240.0,3.0,2.0,2.0,581092.9411764706
4193,4193,590000.0,400.0,4.0,2.12,2.0,425433.46153846156
4194,4194,147000.0,120.0,1.0,1.0,2.625,281556.55555555556
4195,4195,405000.0,150.0,3.0,1.0,2.0,429783.1935483871
4196,4196,197000.0,125.0,2.0,1.0,1.0,281556.55555555556
4197,4197,477500.0,173.0,3.0,2.3088235294117645,3.0,516538.19444444444
